Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
 55100    145.559  2.72305e+03 -8.30158e+03 -5.57854e+03  1.97616e+01
 55110    145.402  2.72012e+03 -8.29863e+03 -5.57851e+03  1.97508e+01
 55120    145.349  2.71912e+03 -8.29696e+03 -5.57785e+03  1.97227e+01
 55130    145.477  2.72151e+03 -8.29789e+03 -5.57638e+03  1.96418e+01
 55140    145.825  2.72802e+03 -8.30211e+03 -5.57408e+03  1.94900e+01
 55150    146.356  2.73795e+03 -8.30915e+03 -5.57120e+03  1.92803e+01
 55160    147.004  2.75009e+03 -8.31762e+03 -5.56753e+03  1.90461e+01
 55170    147.694  2.76300e+03 -8.32633e+03 -5.56333e+03  1.88203e+01
 55180    148.337  2.77503e+03 -8.33400e+03 -5.55897e+03  1.86392e+01
 55190    148.844  2.78450e+03 -8.33892e+03 -5.55443e+03  1.85441e+01
 55200    149.128  2.78983e+03 -8.33966e+03 -5.54983e+03  1.85702e+01
 55210    149.158  2.79038e+03 -8.33549e+03 -5.54511e+03  1.87323e+01
 55220    148.996  2.78734e+03 -8.32689e+03 -5.53955e+03  1.90124e+01
 55230    148.793  2.78354e+03 -8.31727e+03 -5.53372e+03  1.93348e+01
 55240    148.714  2.78207e+03 -8.30923e+03 -5.52715e+03  1.96355e+01
 55250    148.830  2.78424e+03 -8.30499e+03 -5.52074e+03  1.98725e+01
 55260    149.053  2.78841e+03 -8.30278e+03 -5.51437e+03  2.00872e+01
 55270    149.205  2.79126e+03 -8.29974e+03 -5.50848e+03  2.03488e+01
 55280    149.181  2.79080e+03 -8.29227e+03 -5.50147e+03  2.07249e+01
 55290    149.018  2.78775e+03 -8.28251e+03 -5.49476e+03  2.11730e+01
 55300    148.828  2.78421e+03 -8.27199e+03 -5.48778e+03  2.16465e+01
 55310    148.731  2.78239e+03 -8.26271e+03 -5.48031e+03  2.20912e+01
 55320    148.810  2.78387e+03 -8.25643e+03 -5.47256e+03  2.24640e+01
 55330    149.064  2.78862e+03 -8.25308e+03 -5.46446e+03  2.27644e+01
 55340    149.425  2.79537e+03 -8.25157e+03 -5.45620e+03  2.30189e+01
 55350    149.831  2.80296e+03 -8.25155e+03 -5.44858e+03  2.32425e+01
 55360    150.258  2.81095e+03 -8.25171e+03 -5.44076e+03  2.34577e+01
 55370    150.745  2.82008e+03 -8.25298e+03 -5.43291e+03  2.36442e+01
 55380    151.402  2.83236e+03 -8.25764e+03 -5.42527e+03  2.37519e+01
 55390    152.240  2.84803e+03 -8.26519e+03 -5.41717e+03  2.37879e+01
 55400    153.058  2.86334e+03 -8.27278e+03 -5.40944e+03  2.38274e+01
 55410    153.586  2.87322e+03 -8.27574e+03 -5.40253e+03  2.39838e+01
 55420    153.616  2.87377e+03 -8.26991e+03 -5.39614e+03  2.43529e+01
 55430    153.115  2.86440e+03 -8.25520e+03 -5.39079e+03  2.49376e+01
 55440    152.303  2.84921e+03 -8.23530e+03 -5.38609e+03  2.56419e+01
 55450    151.536  2.83487e+03 -8.21604e+03 -5.38117e+03  2.63147e+01
 55460    151.064  2.82604e+03 -8.20293e+03 -5.37689e+03  2.68249e+01
 55470    150.920  2.82334e+03 -8.19609e+03 -5.37275e+03  2.71573e+01
 55480    151.035  2.82550e+03 -8.19457e+03 -5.36908e+03  2.73328e+01
 55490    151.358  2.83154e+03 -8.19661e+03 -5.36507e+03  2.73878e+01
 55500    151.813  2.84005e+03 -8.20190e+03 -5.36185e+03  2.73441e+01
 55510    152.219  2.84764e+03 -8.20702e+03 -5.35938e+03  2.72850e+01
 55520    152.392  2.85087e+03 -8.20768e+03 -5.35681e+03  2.73055e+01
 55530    152.355  2.85018e+03 -8.20472e+03 -5.35454e+03  2.73916e+01
 55540    152.322  2.84957e+03 -8.20217e+03 -5.35260e+03  2.74542e+01
 55550    152.415  2.85131e+03 -8.20264e+03 -5.35133e+03  2.74374e+01
 55560    152.537  2.85360e+03 -8.20378e+03 -5.35018e+03  2.73915e+01
 55570    152.562  2.85405e+03 -8.20417e+03 -5.35012e+03  2.73576e+01
 55580    152.521  2.85330e+03 -8.20382e+03 -5.35052e+03  2.73327e+01
 55590    152.590  2.85459e+03 -8.20609e+03 -5.35150e+03  2.72432e+01
 55600    152.864  2.85972e+03 -8.21263e+03 -5.35291e+03  2.70529e+01
 55610    153.187  2.86575e+03 -8.22042e+03 -5.35467e+03  2.68322e+01
 55620    153.276  2.86741e+03 -8.22468e+03 -5.35727e+03  2.66957e+01
 55630    152.996  2.86218e+03 -8.22273e+03 -5.36056e+03  2.67041e+01
 55640    152.443  2.85184e+03 -8.21597e+03 -5.36413e+03  2.68201e+01
 55650    151.813  2.84005e+03 -8.20871e+03 -5.36866e+03  2.69448e+01
 55660    151.256  2.82963e+03 -8.20253e+03 -5.37290e+03  2.70237e+01
 55670    150.859  2.82220e+03 -8.19987e+03 -5.37767e+03  2.69997e+01
 55680    150.716  2.81953e+03 -8.20206e+03 -5.38253e+03  2.68356e+01
 55690    150.931  2.82355e+03 -8.21017e+03 -5.38662e+03  2.65034e+01
 55700    151.484  2.83389e+03 -8.22514e+03 -5.39126e+03  2.60017e+01
 55710    152.110  2.84561e+03 -8.24261e+03 -5.39700e+03  2.54482e+01
 55720    152.449  2.85195e+03 -8.25481e+03 -5.40287e+03  2.50259e+01
 55730    152.313  2.84941e+03 -8.25848e+03 -5.40907e+03  2.48241e+01
 55740    151.726  2.83842e+03 -8.25432e+03 -5.41590e+03  2.48346e+01
 55750    150.827  2.82159e+03 -8.24364e+03 -5.42204e+03  2.50144e+01
 55760    149.829  2.80294e+03 -8.23198e+03 -5.42904e+03  2.52402e+01
 55770    148.968  2.78683e+03 -8.22219e+03 -5.43535e+03  2.54234e+01
 55780    148.409  2.77636e+03 -8.21897e+03 -5.44261e+03  2.54580e+01
 55790    148.171  2.77192e+03 -8.22067e+03 -5.44875e+03  2.53583e+01
 55800    148.132  2.77119e+03 -8.22571e+03 -5.45453e+03  2.51636e+01
 55810    148.143  2.77140e+03 -8.23138e+03 -5.45999e+03  2.49370e+01
 55820    148.154  2.77160e+03 -8.23680e+03 -5.46520e+03  2.47026e+01
 55830    148.198  2.77242e+03 -8.24253e+03 -5.47011e+03  2.44508e+01
 55840    148.293  2.77420e+03 -8.24873e+03 -5.47453e+03  2.41808e+01
 55850    148.372  2.77567e+03 -8.25466e+03 -5.47899e+03  2.39182e+01
 55860    148.302  2.77437e+03 -8.25699e+03 -5.48261e+03  2.37351e+01
 55870    147.999  2.76869e+03 -8.25458e+03 -5.48589e+03  2.36635e+01
 55880    147.509  2.75953e+03 -8.24893e+03 -5.48940e+03  2.36741e+01
 55890    147.014  2.75027e+03 -8.24265e+03 -5.49238e+03  2.37002e+01
 55900    146.713  2.74464e+03 -8.23934e+03 -5.49470e+03  2.36577e+01
 55910    146.684  2.74410e+03 -8.23977e+03 -5.49567e+03  2.35221e+01
 55920    146.931  2.74872e+03 -8.24536e+03 -5.49664e+03  2.32741e+01
 55930    147.418  2.75784e+03 -8.25468e+03 -5.49684e+03  2.29469e+01
 55940    148.006  2.76883e+03 -8.26561e+03 -5.49679e+03  2.26003e+01
 55950    148.485  2.77778e+03 -8.27382e+03 -5.49604e+03  2.23370e+01
 55960    148.698  2.78177e+03 -8.27676e+03 -5.49499e+03  2.22222e+01
 55970    148.611  2.78014e+03 -8.27420e+03 -5.49406e+03  2.22646e+01
 55980    148.289  2.77412e+03 -8.26687e+03 -5.49276e+03  2.24389e+01
 55990    147.857  2.76604e+03 -8.25775e+03 -5.49172e+03  2.26738e+01
 56000    147.503  2.75943e+03 -8.24872e+03 -5.48930e+03  2.29027e+01
 56010    147.448  2.75839e+03 -8.24500e+03 -5.48660e+03  2.30074e+01
 56020    147.826  2.76545e+03 -8.24976e+03 -5.48430e+03  2.29153e+01
 56030    148.601  2.77996e+03 -8.26098e+03 -5.48103e+03  2.26612e+01
 56040    149.635  2.79930e+03 -8.27679e+03 -5.47749e+03  2.22980e+01
 56050    150.824  2.82154e+03 -8.29559e+03 -5.47405e+03  2.18745e+01
 56060    152.075  2.84494e+03 -8.31534e+03 -5.47040e+03  2.14481e+01
 56070    153.168  2.86539e+03 -8.33219e+03 -5.46680e+03  2.11207e+01
 56080    153.783  2.87690e+03 -8.34136e+03 -5.46446e+03  2.10187e+01
 56090    153.742  2.87613e+03 -8.33878e+03 -5.46265e+03  2.12299e+01
 56100    153.170  2.86543e+03 -8.32711e+03 -5.46168e+03  2.16918e+01
 56110    152.365  2.85038e+03 -8.31200e+03 -5.46162e+03  2.22673e+01
 56120    151.513  2.83444e+03 -8.29515e+03 -5.46071e+03  2.28923e+01
 56130    150.587  2.81711e+03 -8.27811e+03 -5.46100e+03  2.35356e+01
 56140    149.536  2.79745e+03 -8.25890e+03 -5.46145e+03  2.42226e+01
 56150    148.475  2.77761e+03 -8.23863e+03 -5.46102e+03  2.49108e+01
 56160    147.630  2.76179e+03 -8.22308e+03 -5.46130e+03  2.54733e+01
 56170    147.155  2.75291e+03 -8.21384e+03 -5.46093e+03  2.58589e+01
 56180    147.073  2.75138e+03 -8.21173e+03 -5.46036e+03  2.60515e+01
 56190    147.291  2.75545e+03 -8.21328e+03 -5.45783e+03  2.61208e+01
 56200    147.631  2.76182e+03 -8.21811e+03 -5.45629e+03  2.61049e+01
 56210    147.946  2.76770e+03 -8.22155e+03 -5.45386e+03  2.61023e+01
 56220    148.154  2.77159e+03 -8.22240e+03 -5.45081e+03  2.61486e+01
 56230    148.214  2.77272e+03 -8.22085e+03 -5.44813e+03  2.62505e+01
 56240    148.095  2.77050e+03 -8.21574e+03 -5.44524e+03  2.64297e+01
 56250    147.846  2.76583e+03 -8.20647e+03 -5.44064e+03  2.66854e+01
 56260    147.671  2.76256e+03 -8.19839e+03 -5.43583e+03  2.69057e+01
 56270    147.813  2.76523e+03 -8.19612e+03 -5.43090e+03  2.69858e+01
 56280    148.323  2.77476e+03 -8.20051e+03 -5.42575e+03  2.69093e+01
 56290    148.995  2.78732e+03 -8.20723e+03 -5.41991e+03  2.67780e+01
 56300    149.530  2.79733e+03 -8.21179e+03 -5.41446e+03  2.67109e+01
 56310    149.710  2.80071e+03 -8.20881e+03 -5.40810e+03  2.68263e+01
 56320    149.478  2.79637e+03 -8.19833e+03 -5.40196e+03  2.71314e+01
 56330    148.961  2.78669e+03 -8.18201e+03 -5.39532e+03  2.75737e+01
 56340    148.458  2.77728e+03 -8.16549e+03 -5.38822e+03  2.80114e+01
 56350    148.330  2.77488e+03 -8.15650e+03 -5.38161e+03  2.82647e+01
 56360    148.727  2.78232e+03 -8.15686e+03 -5.37454e+03  2.82767e+01
 56370    149.466  2.79614e+03 -8.16362e+03 -5.36748e+03  2.81160e+01
 56380    150.314  2.81200e+03 -8.17164e+03 -5.35964e+03  2.78979e+01
 56390    151.147  2.82758e+03 -8.18007e+03 -5.35249e+03  2.76627e+01
 56400    151.820  2.84018e+03 -8.18551e+03 -5.34533e+03  2.74885e+01
 56410    152.252  2.84827e+03 -8.18653e+03 -5.33826e+03  2.74105e+01
 56420    152.507  2.85304e+03 -8.18509e+03 -5.33205e+03  2.73882e+01
 56430    152.794  2.85840e+03 -8.18446e+03 -5.32606e+03  2.73382e+01
 56440    153.314  2.86812e+03 -8.18922e+03 -5.32110e+03  2.71598e+01
 56450    154.043  2.88177e+03 -8.19881e+03 -5.31704e+03  2.68630e+01
 56460    154.864  2.89713e+03 -8.21071e+03 -5.31358e+03  2.65042e+01
 56470    155.724  2.91321e+03 -8.22366e+03 -5.31044e+03  2.61162e+01
 56480    156.510  2.92792e+03 -8.23580e+03 -5.30788e+03  2.57497e+01
 56490    157.009  2.93726e+03 -8.24423e+03 -5.30697e+03  2.54832e+01
 56500    157.099  2.93893e+03 -8.24577e+03 -5.30683e+03  2.53838e+01
 56510    156.833  2.93396e+03 -8.24398e+03 -5.31002e+03  2.53888e+01
 56520    156.343  2.92479e+03 -8.23816e+03 -5.31337e+03  2.54850e+01
 56530    155.726  2.91325e+03 -8.23168e+03 -5.31843e+03  2.56016e+01
 56540    155.044  2.90049e+03 -8.22446e+03 -5.32397e+03  2.57246e+01
 56550    154.361  2.88771e+03 -8.21825e+03 -5.33054e+03  2.58131e+01
 56560    153.744  2.87617e+03 -8.21364e+03 -5.33747e+03  2.58442e+01
 56570    153.230  2.86656e+03 -8.21265e+03 -5.34609e+03  2.57785e+01
 56580    152.811  2.85872e+03 -8.21354e+03 -5.35482e+03  2.56401e+01
 56590    152.468  2.85230e+03 -8.21605e+03 -5.36375e+03  2.54339e+01
 56600    152.223  2.84771e+03 -8.22099e+03 -5.37327e+03  2.51455e+01
 56610    152.094  2.84531e+03 -8.22835e+03 -5.38304e+03  2.47746e+01
 56620    152.049  2.84447e+03 -8.23752e+03 -5.39306e+03  2.43394e+01
 56630    152.046  2.84441e+03 -8.24772e+03 -5.40331e+03  2.38652e+01
 56640    152.042  2.84433e+03 -8.25822e+03 -5.41389e+03  2.33794e+01
 56650    151.967  2.84292e+03 -8.26863e+03 -5.42571e+03  2.29093e+01
 56660    151.755  2.83897e+03 -8.27641e+03 -5.43744e+03  2.25132e+01
 56670    151.370  2.83176e+03 -8.28153e+03 -5.44977e+03  2.22064e+01
 56680    150.752  2.82021e+03 -8.28242e+03 -5.46221e+03  2.20279e+01
 56690    149.869  2.80368e+03 -8.27844e+03 -5.47476e+03  2.19950e+01
 56700    148.826  2.78417e+03 -8.27067e+03 -5.48649e+03  2.20774e+01
 56710    147.826  2.76546e+03 -8.26402e+03 -5.49856e+03  2.21718e+01
 56720    146.975  2.74955e+03 -8.25952e+03 -5.50997e+03  2.22452e+01
 56730    146.225  2.73552e+03 -8.25556e+03 -5.52004e+03  2.23252e+01
 56740    145.513  2.72220e+03 -8.25233e+03 -5.53013e+03  2.24143e+01
 56750    144.813  2.70910e+03 -8.24878e+03 -5.53967e+03  2.25267e+01
 56760    144.070  2.69520e+03 -8.24285e+03 -5.54765e+03  2.26920e+01
 56770    143.270  2.68023e+03 -8.23512e+03 -5.55489e+03  2.28941e+01
 56780    142.506  2.66594e+03 -8.22718e+03 -5.56124e+03  2.30863e+01
 56790    141.939  2.65533e+03 -8.22044e+03 -5.56511e+03  2.32161e+01
 56800    141.749  2.65178e+03 -8.21942e+03 -5.56765e+03  2.31871e+01
 56810    142.018  2.65681e+03 -8.22586e+03 -5.56905e+03  2.29636e+01
 56820    142.618  2.66803e+03 -8.23757e+03 -5.56954e+03  2.26027e+01
 56830    143.326  2.68127e+03 -8.24930e+03 -5.56803e+03  2.22231e+01
 56840    144.044  2.69471e+03 -8.26037e+03 -5.56567e+03  2.18585e+01
 56850    144.820  2.70923e+03 -8.27188e+03 -5.56264e+03  2.14943e+01
 56860    145.670  2.72512e+03 -8.28337e+03 -5.55825e+03  2.11407e+01
 56870    146.507  2.74079e+03 -8.29402e+03 -5.55322e+03  2.08261e+01
 56880    147.275  2.75516e+03 -8.30292e+03 -5.54776e+03  2.05755e+01
 56890    147.978  2.76831e+03 -8.30915e+03 -5.54084e+03  2.04061e+01
 56900    148.615  2.78022e+03 -8.31453e+03 -5.53431e+03  2.02938e+01
 56910    149.156  2.79033e+03 -8.31778e+03 -5.52744e+03  2.02671e+01
 56920    149.545  2.79762e+03 -8.31737e+03 -5.51975e+03  2.03632e+01
 56930    149.685  2.80023e+03 -8.31193e+03 -5.51169e+03  2.06220e+01
 56940    149.451  2.79587e+03 -8.30062e+03 -5.50475e+03  2.10754e+01
 56950    148.795  2.78359e+03 -8.28112e+03 -5.49753e+03  2.17606e+01
 56960    147.815  2.76526e+03 -8.25507e+03 -5.48982e+03  2.26259e+01
 56970    146.744  2.74522e+03 -8.22774e+03 -5.48251e+03  2.35384e+01
 56980    145.902  2.72946e+03 -8.20332e+03 -5.47386e+03  2.43655e+01
 56990    145.608  2.72397e+03 -8.18896e+03 -5.46499e+03  2.49341e+01
 57000    146.036  2.73198e+03 -8.18637e+03 -5.45439e+03  2.51805e+01
 57010    147.118  2.75221e+03 -8.19556e+03 -5.44335e+03  2.51139e+01
 57020    148.588  2.77972e+03 -8.21162e+03 -5.43190e+03  2.48573e+01
 57030    150.099  2.80798e+03 -8.22770e+03 -5.41972e+03  2.45814e+01
 57040    151.349  2.83137e+03 -8.23962e+03 -5.40824e+03  2.44098e+01
 57050    152.201  2.84730e+03 -8.24386e+03 -5.39656e+03  2.44274e+01
 57060    152.696  2.85656e+03 -8.24157e+03 -5.38501e+03  2.46161e+01
 57070    152.973  2.86175e+03 -8.23625e+03 -5.37450e+03  2.49016e+01
 57080    153.170  2.86544e+03 -8.22968e+03 -5.36425e+03  2.52317e+01
 57090    153.371  2.86919e+03 -8.22295e+03 -5.35376e+03  2.55717e+01
 57100    153.545  2.87245e+03 -8.21634e+03 -5.34389e+03  2.59156e+01
 57110    153.539  2.87234e+03 -8.20736e+03 -5.33502e+03  2.63153e+01
 57120    153.266  2.86723e+03 -8.19419e+03 -5.32696e+03  2.68010e+01
 57130    152.898  2.86034e+03 -8.18024e+03 -5.31989e+03  2.72884e+01
 57140    152.735  2.85730e+03 -8.17008e+03 -5.31277e+03  2.76563e+01
 57150    152.952  2.86135e+03 -8.16786e+03 -5.30651e+03  2.78121e+01
 57160    153.572  2.87296e+03 -8.17424e+03 -5.30128e+03  2.77426e+01
 57170    154.508  2.89046e+03 -8.18707e+03 -5.29661e+03  2.75014e+01
 57180    155.513  2.90927e+03 -8.20173e+03 -5.29246e+03  2.72078e+01
 57190    156.231  2.92269e+03 -8.21243e+03 -5.28974e+03  2.70142e+01
 57200    156.362  2.92514e+03 -8.21275e+03 -5.28761e+03  2.70687e+01
 57210    155.853  2.91562e+03 -8.20219e+03 -5.28658e+03  2.73860e+01
 57220    154.926  2.89829e+03 -8.18576e+03 -5.28747e+03  2.78498e+01
 57230    153.952  2.88006e+03 -8.16907e+03 -5.28900e+03  2.83080e+01
 57240    153.237  2.86669e+03 -8.15745e+03 -5.29077e+03  2.86231e+01
 57250    152.847  2.85939e+03 -8.15307e+03 -5.29368e+03  2.87455e+01
 57260    152.639  2.85550e+03 -8.15177e+03 -5.29627e+03  2.87553e+01
 57270    152.492  2.85275e+03 -8.15218e+03 -5.29943e+03  2.86925e+01
 57280    152.458  2.85212e+03 -8.15616e+03 -5.30404e+03  2.85257e+01
 57290    152.675  2.85618e+03 -8.16509e+03 -5.30891e+03  2.82213e+01
 57300    153.138  2.86483e+03 -8.17840e+03 -5.31357e+03  2.77981e+01
 57310    153.615  2.87377e+03 -8.19301e+03 -5.31924e+03  2.73473e+01
 57320    153.840  2.87796e+03 -8.20344e+03 -5.32548e+03  2.70032e+01
 57330    153.685  2.87507e+03 -8.20816e+03 -5.33310e+03  2.68200e+01
 57340    153.136  2.86479e+03 -8.20525e+03 -5.34046e+03  2.68372e+01
 57350    152.226  2.84777e+03 -8.19672e+03 -5.34895e+03  2.70226e+01
 57360    151.067  2.82610e+03 -8.18438e+03 -5.35828e+03  2.73299e+01
 57370    149.844  2.80321e+03 -8.17044e+03 -5.36723e+03  2.76917e+01
 57380    148.731  2.78240e+03 -8.15824e+03 -5.37584e+03  2.80227e+01
 57390    147.807  2.76511e+03 -8.15046e+03 -5.38535e+03  2.82614e+01
 57400    147.043  2.75081e+03 -8.14393e+03 -5.39313e+03  2.84499e+01
 57410    146.396  2.73872e+03 -8.13920e+03 -5.40048e+03  2.85794e+01
 57420    145.871  2.72889e+03 -8.13621e+03 -5.40732e+03  2.86457e+01
 57430    145.482  2.72162e+03 -8.13504e+03 -5.41343e+03  2.86426e+01
 57440    145.253  2.71732e+03 -8.13584e+03 -5.41852e+03  2.85634e+01
 57450    145.206  2.71644e+03 -8.13956e+03 -5.42312e+03  2.83924e+01
 57460    145.246  2.71720e+03 -8.14353e+03 -5.42634e+03  2.81844e+01
 57470    145.271  2.71767e+03 -8.14629e+03 -5.42862e+03  2.79757e+01
 57480    145.419  2.72043e+03 -8.15089e+03 -5.43046e+03  2.77012e+01
 57490    145.929  2.72997e+03 -8.16145e+03 -5.43148e+03  2.72660e+01
 57500    146.830  2.74683e+03 -8.17783e+03 -5.43099e+03  2.66722e+01
 57510    147.935  2.76749e+03 -8.19762e+03 -5.43013e+03  2.59914e+01
 57520    149.032  2.78802e+03 -8.21757e+03 -5.42955e+03  2.53141e+01
 57530    149.978  2.80572e+03 -8.23388e+03 -5.42816e+03  2.47282e+01
 57540    150.699  2.81920e+03 -8.24667e+03 -5.42747e+03  2.42502e+01
 57550    151.197  2.82852e+03 -8.25486e+03 -5.42634e+03  2.38982e+01
 57560    151.560  2.83531e+03 -8.26175e+03 -5.42644e+03  2.36108e+01
 57570    151.878  2.84127e+03 -8.26756e+03 -5.42629e+03  2.33700e+01
 57580    152.143  2.84623e+03 -8.27224e+03 -5.42601e+03  2.31757e+01
 57590    152.240  2.84805e+03 -8.27385e+03 -5.42580e+03  2.30717e+01
 57600    152.038  2.84425e+03 -8.27097e+03 -5.42672e+03  2.30954e+01
 57610    151.485  2.83390e+03 -8.26140e+03 -5.42750e+03  2.32814e+01
 57620    150.671  2.81868e+03 -8.24763e+03 -5.42894e+03  2.35717e+01
 57630    149.801  2.80242e+03 -8.23338e+03 -5.43096e+03  2.38708e+01
 57640    149.115  2.78957e+03 -8.22202e+03 -5.43245e+03  2.40844e+01
 57650    148.784  2.78339e+03 -8.21730e+03 -5.43391e+03  2.41251e+01
 57660    148.825  2.78414e+03 -8.21911e+03 -5.43497e+03  2.39916e+01
 57670    149.100  2.78930e+03 -8.22482e+03 -5.43552e+03  2.37476e+01
 57680    149.439  2.79564e+03 -8.23195e+03 -5.43631e+03  2.34632e+01
 57690    149.703  2.80057e+03 -8.23748e+03 -5.43691e+03  2.32145e+01
 57700    149.771  2.80185e+03 -8.23937e+03 -5.43752e+03  2.30586e+01
 57710    149.600  2.79865e+03 -8.23636e+03 -5.43771e+03  2.30261e+01
 57720    149.330  2.79359e+03 -8.23220e+03 -5.43861e+03  2.30431e+01
 57730    149.205  2.79126e+03 -8.23005e+03 -5.43879e+03  2.30260e+01
 57740    149.343  2.79384e+03 -8.23275e+03 -5.43891e+03  2.29129e+01
 57750    149.682  2.80019e+03 -8.23911e+03 -5.43892e+03  2.27292e+01
 57760    150.107  2.80813e+03 -8.24702e+03 -5.43889e+03  2.25247e+01
 57770    150.521  2.81588e+03 -8.25511e+03 -5.43924e+03  2.23369e+01
 57780    150.857  2.82216e+03 -8.26097e+03 -5.43881e+03  2.22147e+01
 57790    151.075  2.82625e+03 -8.26430e+03 -5.43805e+03  2.21696e+01
 57800    151.158  2.82779e+03 -8.26676e+03 -5.43897e+03  2.21798e+01
 57810    151.082  2.82636e+03 -8.26689e+03 -5.44053e+03  2.22686e+01
 57820    150.821  2.82149e+03 -8.26315e+03 -5.44165e+03  2.24591e+01
 57830    150.366  2.81298e+03 -8.25514e+03 -5.44216e+03  2.27543e+01
 57840    149.736  2.80120e+03 -8.24452e+03 -5.44333e+03  2.31214e+01
 57850    149.009  2.78759e+03 -8.23216e+03 -5.44457e+03  2.35287e+01
 57860    148.363  2.77551e+03 -8.22073e+03 -5.44522e+03  2.39022e+01
 57870    148.045  2.76956e+03 -8.21526e+03 -5.44570e+03  2.41262e+01
 57880    148.188  2.77222e+03 -8.21797e+03 -5.44575e+03  2.41481e+01
 57890    148.641  2.78071e+03 -8.22606e+03 -5.44534e+03  2.40350e+01
 57900    149.087  2.78905e+03 -8.23406e+03 -5.44502e+03  2.39221e+01
 57910    149.297  2.79298e+03 -8.23783e+03 -5.44485e+03  2.39129e+01
 57920    149.226  2.79165e+03 -8.23575e+03 -5.44410e+03  2.40430e+01
 57930    148.934  2.78618e+03 -8.22901e+03 -5.44283e+03  2.42854e+01
 57940    148.517  2.77839e+03 -8.21972e+03 -5.44132e+03  2.45906e+01
 57950    148.112  2.77081e+03 -8.21041e+03 -5.43960e+03  2.48950e+01
 57960    147.860  2.76610e+03 -8.20373e+03 -5.43763e+03  2.51318e+01
 57970    147.773  2.76448e+03 -8.19988e+03 -5.43540e+03  2.52885e+01
 57980    147.899  2.76682e+03 -8.19971e+03 -5.43290e+03  2.53396e+01
 57990    148.397  2.77615e+03 -8.20652e+03 -5.43036e+03  2.52129e+01
 58000    149.216  2.79147e+03 -8.21801e+03 -5.42654e+03  2.49526e+01
 58010    150.105  2.80809e+03 -8.23176e+03 -5.42367e+03  2.46373e+01
 58020    150.871  2.82243e+03 -8.24311e+03 -5.42068e+03  2.43732e+01
 58030    151.421  2.83271e+03 -8.24997e+03 -5.41726e+03  2.42120e+01
 58040    151.729  2.83848e+03 -8.25236e+03 -5.41388e+03  2.41588e+01
 58050    151.853  2.84080e+03 -8.25136e+03 -5.41056e+03  2.41872e+01
 58060    151.895  2.84159e+03 -8.24940e+03 -5.40781e+03  2.42419e+01
 58070    151.926  2.84217e+03 -8.24780e+03 -5.40563e+03  2.42884e+01
 58080    151.986  2.84328e+03 -8.24715e+03 -5.40388e+03  2.43078e+01
 58090    152.098  2.84538e+03 -8.24796e+03 -5.40258e+03  2.42858e+01
 58100    152.249  2.84821e+03 -8.24910e+03 -5.40089e+03  2.42394e+01
 58110    152.375  2.85055e+03 -8.25090e+03 -5.40035e+03  2.41720e+01
 58120    152.391  2.85087e+03 -8.25206e+03 -5.40119e+03  2.41148e+01
 58130    152.229  2.84783e+03 -8.24957e+03 -5.40174e+03  2.41226e+01
 58140    151.882  2.84134e+03 -8.24389e+03 -5.40255e+03  2.41893e+01
 58150    151.491  2.83402e+03 -8.23767e+03 -5.40365e+03  2.42547e+01
 58160    151.292  2.83030e+03 -8.23471e+03 -5.40441e+03  2.42298e+01
 58170    151.405  2.83242e+03 -8.23827e+03 -5.40585e+03  2.40521e+01
 58180    151.753  2.83892e+03 -8.24602e+03 -5.40710e+03  2.37734e+01
 58190    152.160  2.84653e+03 -8.25559e+03 -5.40906e+03  2.34622e+01
 58200    152.467  2.85228e+03 -8.26352e+03 -5.41125e+03  2.32005e+01
 58210    152.588  2.85454e+03 -8.26816e+03 -5.41362e+03  2.30304e+01
 58220    152.503  2.85295e+03 -8.26956e+03 -5.41661e+03  2.29557e+01
 58230    152.240  2.84803e+03 -8.26878e+03 -5.42075e+03  2.29554e+01
 58240    151.859  2.84092e+03 -8.26621e+03 -5.42530e+03  2.30120e+01
 58250    151.431  2.83289e+03 -8.26333e+03 -5.43044e+03  2.30909e+01
 58260    151.029  2.82539e+03 -8.26078e+03 -5.43539e+03  2.31705e+01
 58270    150.689  2.81902e+03 -8.25914e+03 -5.44012e+03  2.32384e+01
 58280    150.334  2.81239e+03 -8.25751e+03 -5.44512e+03  2.33202e+01
 58290    149.885  2.80399e+03 -8.25473e+03 -5.45074e+03  2.34446e+01
 58300    149.356  2.79409e+03 -8.25001e+03 -5.45592e+03  2.36223e+01
 58310    148.783  2.78336e+03 -8.24477e+03 -5.46141e+03  2.38252e+01
 58320    148.151  2.77155e+03 -8.23780e+03 -5.46625e+03  2.40693e+01
 58330    147.440  2.75824e+03 -8.22903e+03 -5.47080e+03  2.43517e+01
 58340    146.740  2.74514e+03 -8.22061e+03 -5.47547e+03  2.46171e+01
 58350    146.306  2.73703e+03 -8.21560e+03 -5.47856e+03  2.47748e+01
 58360    146.379  2.73840e+03 -8.22024e+03 -5.48185e+03  2.46926e+01
 58370    146.936  2.74881e+03 -8.23263e+03 -5.48382e+03  2.44057e+01
 58380    147.667  2.76248e+03 -8.24804e+03 -5.48555e+03  2.40394e+01
 58390    148.205  2.77255e+03 -8.25898e+03 -5.48643e+03  2.37717e+01
 58400    148.364  2.77552e+03 -8.26284e+03 -5.48733e+03  2.36807e+01
 58410    148.185  2.77218e+03 -8.25909e+03 -5.48691e+03  2.37739e+01
